BUSINESS NAME, PHONE, WEB, EMAIL, STREET, SUBURB, STATE, POSTCODE, GPS LATITUDE, GPS LONGITUDE
Nick's Glass,0429 346 213,,nicksglass@wideband.net.au,18 McMahon St,VIC,Traralgon,3844,-38.190083, 146.555147
Noble Glass &amp; Aluminium,(03) 9548 2020,,,2 Kelvinside Rd,VIC,Noble Park,3174,-37.965464, 145.178555
Noble Park Glass,(03) 9558 4448,,noblepark_glass@optusnet.com.au,181- 183 Springvale Rd,VIC,Springvale,3171,-37.94556, 145.15383
Novus Glass,0417 179 744,,info@cubywindscreens.com.au,,,,,-32.8185759, 117.1797243
N.T. GLASS REPAIRS,0429 186 572,,,51 Sorgonne Dr,VIC,Sunbury,3429,-37.575955, 144.756677
New Image Glass &amp; Aluminium,(03) 8418 1030,,,621 Dalton Rd,VIC,Epping,3076,-37.643046, 145.03038
Nino's Glass,(03) 9701 6088,,ninosglass.vic@gmail.com,40 Boileau St,VIC,Keysborough,3173,-37.99933, 145.186037
Numurkah Glass,(03) 5872 2482,,,,,,,-36.0914297, 145.4422925
Oakley Aluminium Windows &amp; Doors,(03) 5561 0689,,oakleyaluminium@bigpond.com,Shed 3/ 12 Cooper St,VIC,Warrnambool,3280,-38.372628, 142.45842
Orbost Glass &amp; Glazing,(03) 5154 1717,,,7 McLeod St,VIC,Orbost,3888,-37.706225, 148.453034
Otway Glass,(03) 5231 5183,,,21 Pollack St,VIC,Colac,3250,-38.336569, 143.585449
Overseas Glass Agencies Pty Ltd,(03) 9587 2488,,neil@oga.com.au,140 Malcolm Rd,VIC,Braeside,3195,-38.001136, 145.118404
Ometek Glass Services,(03) 8300 0173,,info@ometekglass.com.au,,,,,-37.7416639, 144.9628062
Ostek Glass &amp; Aluminium,(03) 8339 2943,,yusef@ostekglass.com,,,,,-37.6382155, 144.9489594
Ovens Carpentry - Glazing,0429 197 659,,ovensc@bigpond.com,,,,,-36.7301986, 146.9608956
OV Windows,0478 554 484,,,,,,,-37.9874598, 145.2148612
On Point Professional Services,0457 948 064,,onpointprofessionalservices@outlook.com,,,,,-34.2352894, 142.1710938
Ozseal Double Glazing Solution,0407 577 787,,,,,,,-37.7848501, 145.378419
Pacific Glass,(03) 9764 0200,,,125 Henderson Rd,VIC,Rowville,3178,-37.910003, 145.242009
P &amp; C Glazing,(03) 5367 3194,,,1/ 16 Station St,VIC,Maddingley,3340,-37.688368, 144.442018
Point Cook Glass,(03) 9749 0439,,pointcookglass@gmail.com,,,,,-37.9085957, 144.7520216
Price-Less Glass &amp; Shutter Service,(03) 9744 6196,,,Factory 6 99 Horne St,VIC,Sunbury,3429,-37.58502, 144.72297
PA Glass Industries,(03) 9525 4662,,,40A Chapel St,VIC,St Kilda,3182,-37.865097, 144.991156
Pakenham Glass Centre,(03) 5941 1385,,pakenham_glass@bigpond.com,8 Bald Hill Rd,VIC,Pakenham,3810,-38.081272, 145.48656
PARTINGTON, JAMIE PATRICK,0491 688 357,,,9 Neilson Pl,VIC,Footscray,3011,-37.799631, 144.907054
Pat Dwyer,0407 808 276,,,,,,,-38.3864502, 142.4820689
Peninsula Window Replacements,0423 802 061,,,2 Murdoch Pl,VIC,Langwarrin,3910,-38.155176, 145.182853
Phillip Island Glass Works,(03) 5952 5570,,,110 Dunsmore Rd,VIC,Cowes,3922,-38.458266, 145.248994
PJ Glass,0418 712 725,,sales@pjglass.com.au,3/ 34 Caramut Rd,VIC,Warrnambool,3280,-38.360138, 142.461077
P &amp; J Home and Garden Maintenance Services,0491 769 425,,pandjhomegarden@gmail.com,,,,,-37.758041, 145.312408
Precision Aluminium and Glass,0417 767 727,,,Factory 5 4-6 Len Thomas Pl,VIC,Narre Warren,3805,-38.020073, 145.289938
Precision Aluminium &amp; Glass,(03) 8794 8906,,steve@precisionaluminiumandglass.com.au,4-6 Len Thomas Place Pl,VIC,Narre Warren,3805,-38.027115, 145.30304
Precision Fibreglass,0418 852 794,,,49 Coulson Rd,VIC,Campbellfield,3061,-37.680655, 144.961199
Precision Shower Screens,(03) 9728 8100,,sales@precisionshowerscreens.com.au,Factory 2 / 57 - 59 Canterbury Rd,VIC,Montrose,3765,-37.813256, 145.328415
Pro Glazier,0466 051 112,,proglazier.melbourne@gmail.com,,,,,-37.882195, 144.983109
pronto glass,0412 646 063,,mpierce1@live.com.au,20 Seddon St,VIC,Seddon,3011,-37.808128, 144.888733
Pattos Glass and Glazing,0422 408 337,,bradpatton87@gmail.com,,,,,-38.1291598, 146.5632841
P.M.C. Glass &amp; Glazing,0418 356 158,,,11 Waratah Ave,VIC,Mordialloc,3195,-37.993313, 145.095142
Preston Glass &amp; Mirrors,(03) 9480 1879,,,105 Plenty Rd,VIC,Preston,3072,-37.74837, 145.00399
P W Glass Services Pty Ltd,(03) 9335 2990,,,3 Aerolink Dr,VIC,Tullamarine,3043,-37.707636, 144.851963
Quick Fit Glass,(03) 8368 2220,,info@quickfitglass.com,,,,,
Quickglaze Glass,0408 381 668,,adderblue@hotmail.com,,,,,-37.7487667, 145.0415116
Raison's Glass,0418 573 180,,,7 Swan St,VIC,Wangaratta,3677,-36.359608, 146.308256
Richmond Glass,1300 660 662,,,84 Cubitt St,VIC,Cremorne,3121,-37.828612, 144.992192
Robson Glass,(03) 5332 2078,,noel@robsonglass.com.au,52 Main Rd,VIC,Bakery Hill,3350,-37.56427, 143.865652
Russell Matthews Stained Glass Magic,(02) 6021 8452,,,Lincoln Caus,VIC,Wodonga,3690,-36.11017, 146.893898
Rapid Glass,0403 183 422,,sales@rapidglass.biz,,,,,-31.7604364, 115.76375
RB&amp;A by Design,0433 185 500,,bart@rbadesign.com.au,Fcty 6/ 2-4 Alexander Ave,VIC,Dandenong,3175,-37.970249, 145.196391
Read Auto Mirrors,0407 027 330,,,1 Wantirna Strs,VIC,Wantirna,3152,-37.817255, 145.227595
Redz Glass &amp; Mirror,0419 345 388,,,71 Albert St,VIC,Darley,3340,-37.65432, 144.43842
Rimfire Glass &amp; Screens Pty Ltd,(03) 5996 8366,,rimfireglass@gmail.com,12 Smethurst St,VIC,Cranbourne,3977,-38.10496, 145.28676
R.J Watkins,(03) 5795 2355,,,8 Vidler St,VIC,Euroa,3666,-36.748296, 145.581121
RMandCo,(03) 9720 5083,,info@rmandco.com.au,17 Ramage St,VIC,Bayswater,3153,-37.842345, 145.282609
RMD Glass &amp; Glazing P/L,0416 014 700,,,Factory 23 / 87 Hallam South Rd,VIC,Hallam,3803,-38.018604, 145.269342
Robson W J &amp; Sons Pty Ltd,0418 508 429,,,,,,,-37.5608013, 143.854986
Ryan's Glass,(03) 5339 5335,,ryansglassballarat@gmail.com,347 Swinglers Rd,VIC,Invermay,3352,-37.5102, 143.884741
Reflex Glass,(03) 5721 3533,,enquiry@reflexglass.com.au,3 Sinclair Dr,VIC,Wangaratta,3677,-36.363258, 146.294238
Robbo's Glass,0419 998 721,,,11 Crosbys Lane,VIC,Mansfield,3722,-37.065443, 146.105336
RSB SPLASHBACKS PTY LTD,0420 499 455,,rsbsplashbacks@gmail.com,,,,,-37.7095635, 144.7556466
Same Day Glass &amp; Mirrors,1800 722 305,,,,,,,
SGM Glass &amp; Glazing,0401 099 609,,,8 Hawthorn Cres,VIC,Churchill,3842,-38.30661, 146.412036
SM Glass And Glazier,0452 543 529,,info@smglassandglazier.com.au,,,,,-37.7974041, 144.8777308
Sanctuary Glass,0407 369 145,,,,,,,-37.862072, 144.7698101
Sankey Security &amp; Glass Services Pty Ltd,13 1218,,,,,,,-37.796322, 145.281036
SCD Glass,0438 050 708,,scdglass@gmail.com,,,,,-37.6723607, 145.0150889
Scratch Eliminator,0421 330 159,,,,,,,-37.836926, 144.94455
Scratchless Temporary Glass Protection,0408 998 111,,kevin@scratchless.com.au,8B Park St,VIC,St Kilda West,3182,-37.860202, 144.974206
Securevue security door &amp; shower screens,0426 604 886,,,170 Church St,VIC,Hamlyn Heights,3215,-38.129895, 144.335136
Seymour Glass Co.,0439 853 674,,cags1@live.com.au,,,,,-37.023651, 145.1393907
SF Glass,0400 334 482,,sfglassballarat@outlook.com,,,,,-37.5760567, 143.8774226
Shark Glass Pty Ltd,0408 536 351,,,,,,,-37.964428, 145.055984
Shorty's Glass,(03) 9390 9893,,,,,,,-37.7016453, 144.797273
Shower Screen Hotline,1800 335 678,,,Kendall Lane,VIC,Mildura,3500,-34.16, 142.06
Simon Bishop,0409 877 720,,,11 Lehem Ave,VIC,Oakleigh South,3167,-37.927308, 145.084043
SJS Glazing,0433 334 033,,sjsglazing@gmail.com,shop 3 1 Russell St,VIC,Morwell,3840,-38.232843, 146.434774
SK Glass,0400 019 507,,skglass@bigpond.com,,,,,-38.2199828, 145.0389461
Skilled Glass &amp; Glazing,0412 665 536,,,13 Peppertree Ave,VIC,Narre Warren,3805,-38.064923, 145.311221
Somerville Glass And Glazing,(03) 5977 6202,,info@somervilleglass.com.au,Cnr Simcock Street and Industrial Drive,VIC,Somerville,3912,-38.221308, 145.180525
Somerville Glass &amp; Glazing,(03) 5977 6202,,,Cnr Simcock St and Industrial Drv,VIC,Somerville,3912,-38.221308, 145.180525
South East Glazing,(03) 5904 9441,,sales@southeastglazing.com.au,,,,,
Southern Peninsula Glass,(03) 5975 3911,,,1/6 Satu Way,VIC,Mornington,3931,-38.235783, 145.063699
Southern Star Windows,1300 733 599,,sswmil@ncable.net.au,785 Koorlong Ave,VIC,Irymple,3498,-34.240715, 142.164103
South Melbourne Glass,(03) 9686 8232,,info@smglass.com.au,95 Thistlethwaite St,VIC,South Melbourne,3205,-37.832394, 144.95056
South Morang Glass and Glazing,0406 779 243,,,,,,,-37.6513007, 145.0890615
South West Leadlights,0427 628 003,,swleadlights@gmail.com,23 Albert Street, Located At Williams Glass and Doors,,VIC,Warrnambool,3280,-38.370809, 142.458694
Sterling Glass &amp; Glazing,(03) 9489 3566,,,117 Kellett St,VIC,Northcote,3070,-37.767751, 145.015749
Stevens Glass (Croydon) Pty. Ltd.,(03) 9726 6488,,enq@stevensglass.com.au,375 Maroondah Hwy,VIC,Croydon North,3136,-37.77404, 145.29221
Stop Noise,1800 880 844,,info@stopnoise.com.au,1 / 26 Brett Dve,VIC,Carrum Downs,3201,-38.09525, 145.16383
Stop Noise (Your Noise Solution),(03) 9775 0550,,,26 Brett Dr,VIC,Carrum Downs,3201,-38.09525, 145.16383
Superior Glass &amp; Glazing Pty. Ltd.,(03) 8787 5777,,jodi.superiorglass@westnet.com.au,9 - 11 Ausco Pl,VIC,Dandenong,3175,-38.03372, 145.23608
Supreme Aluminium &amp; Glass,(03) 5721 9333,,info@outdoorhome.com.au,84-86 Parfitt Rd,VIC,Wangaratta,3677,-36.34686, 146.338587
Surfside Glass &amp; Mirror,(03) 5255 4052,,,9 Lowe St,VIC,Ocean Grove,3226,-38.259516, 144.533802
Skyview Design &amp; Build,0419 855 568,,,24 Hamilton Dr,VIC,Cranbourne North,3977,-38.078924, 145.293482
S&amp;P Glazing,(03) 9778 5685,,s.pglazing@yahoo.com,17 Drummond Crst,VIC,Rowville,3178,-37.920238, 145.22729
Swan Hill Glass,(03) 5033 1157,,,151 Karinie St,VIC,Swan Hill,3585,-35.327142, 143.546498
Taranto Glass &amp; Screens,(03) 5672 2115,,,40 Inverloch Rd,VIC,Wonthaggi,3995,-38.607438, 145.605121
The Glass Block Shop (VIC),(03) 9720 4099,,info@glassblockshop.com.au,2/ 25 Stud Rd,VIC,Bayswater,3153,-37.84562, 145.24916
Tomlinson Glass,(03) 9762 9799,,ian@tomlinsonglass.com,,,,,
Totally Frameless Pty Ltd,(03) 9308 7001,,info@totallyframeless.com.au,Unit 2 53 Gateway Bvd,VIC,Epping,3076,-37.643766, 144.998486
Taranto Windows &amp; Glass,(03) 9532 0555,,info@tarantoglass.com.au,6 Nellbern Rd,VIC,Moorabbin,3189,-37.938085, 145.066836
Tashco,0403 290 016,,,124 Broderick Rd,VIC,Corio,3214,-38.054519, 144.379882
Ted's Glass,(03) 9306 9908,,,36 Arndt Rd,VIC,Pascoe Vale,3044,-37.720297, 144.92986
The Look-In Glass,0414 557 378,,thelookinglass@bigpond.com,,,,,-37.767872, 144.961929
The Tint Man,0468 904 214,,,,,,,-37.813985, 144.963114
Thomas Glass &amp; Caulking,0433 367 570,,thomasglazing@gmail.com,,,,,-37.6960451, 144.7694495
Tough Glass Worx,(03) 9553 4417,,,Fcty 9/ 1 Bricker St,VIC,Cheltenham,3192,-37.95295, 145.07045
Tough N Glass,1300 907 029,,info@toughnglass.com.au,Unit 13 10-12 Elonera Rd,VIC,Noble Park North,3174,-37.960488, 145.189811
Trent Eberle Glass Pty Ltd,0427 737 777,,trenteberle@hotmail.com,2 Malbec Dr,VIC,Mount Clear,3350,-37.593253, 143.868266
T &amp; E Glass,(03) 9570 9570,,,160 Houghton Rd,VIC,Oakleigh,3166,-37.910515, 145.101374
Tony's Glass Express,0431 446 700,,t.glassexpress@gmail.com,81 Miles Gr,VIC,Seaford,3198,-38.11379, 145.135456
Ultimate Glass Splashbacks,1300 957 764,,info@ultimateglasssplashbacks.com.au,29 Ovata Dr,VIC,Tullamarine,3043,-37.70962, 144.864089
Upwey Glass,0425 917 179,,,,,,,-37.902664, 145.329514
Vivant Glass,(03) 9505 4443,,sales@vivantglass.com.au,,,,,-37.8959535, 145.0273108
Wardrobe World Traralgon,(03) 5176 5588,,office@wardrobeworldtraralgon.com.au,26 McMahon St,VIC,Traralgon,3844,-38.190084, 146.556183
We Fix Glass,1300 934 760,,,200 Sydney Rd,VIC,Brunswick,3056,-37.773131, 144.96147
Whitehorse Glass,0401 941 227,,,,,,,-37.840773, 145.1555689
Wimmera Glass Works,(03) 5572 3379,,,35 Hammond St,VIC,Hamilton,3300,-37.727246, 142.005269
Warragul &amp; Drouin Glass,0448 152 225,,info@warraguldrouinglass.com.au,5 Elmside Ave,VIC,Warragul,3820,-38.153139, 145.914028
Warragul Glassworx,0404 018 345,,hello@warragulglassworx.com.au,,,,,-38.1611548, 145.9318239
Warrandyte Glass,0418 369 294,,warrandyte.glass@bigpond.com,,,,,-37.760953, 145.2343211
Waverley Glass &amp; Glazing,0402 171 411,,,,,,,-37.8501282, 145.1190583
Waverley Glassman,(03) 9562 5464,,,,,,,-37.8785156, 145.1648632
Werribee Glass &amp; Glazing,(03) 9741 7072,,info@werribeeglass.com.au,313 Princes Hwy,VIC,Werribee,3030,-37.88496, 144.69859
Western Building Windows,(03) 9311 1140,,,57- 59 McIntyre Rd,VIC,Sunshine North,3020,-37.769486, 144.829775
Westgarth Glass,(03) 9486 1286,,,5 Ryden Cl,VIC,Greensborough,3088,-37.686188, 145.112965
Westside Glass,(03) 9311 2987,,,Unit 4/ 27 Westside Dr,VIC,Laverton North,3026,-37.820458, 144.823764
White W C,(03) 9802 0721,,,2 Balfour Ct,VIC,Glen Waverley,3150,-37.86409, 145.16631
Whittlesea Glass &amp; Mirrors,(03) 9401 3759,,,61 Cooper St,VIC,Epping,3076,-37.652069, 145.025715
Wickham Glass,(03) 5979 2822,,wickhamglass@bigpond.com,2125 Frankston Flinders Rd,VIC,Hastings,3915,-38.311206, 145.184239
Williams Joinery &amp; Glass,(03) 5495 2002,,,12 Charlton Rd,VIC,St Arnaud,3478,-36.608373, 143.258716
Williamstown Glass,0415 369 874,,williamstownglass3016@gmail.com,34 Bunbury St,VIC,Newport,3015,-37.849313, 144.890034
Wizard Splashbacks,0411 554 342,,,,,,,-37.786461, 144.83194
W M R Glass,0455 867 681,,service@wmrglass.com.au,,,,,-38.15361, 145.18457
Wood Street Windows,(03) 5152 6766,,sales@wswindows.com.au,1 Wood St,VIC,Bairnsdale,3875,-37.82464, 147.63453
W.D. Mason Pty Ltd,(03) 5441 4044,,enquiries@wdmasonglass.com.au,14 24 Abel Street,VIC,Bendigo,3550,-36.771711, 144.272409
Westwood Glass &amp; Glazing,0450 510 357,,,,,,,-37.796322, 145.281036
Wilson Windows &amp; Glazing Specialists,0408 105 302,,,42 Sherbrooke St,VIC,Eltham North,3095,-37.70389, 145.14598
W &amp; R Glass,(03) 9787 6090,,,14 Dudson Cl,VIC,Mt Eliza,3930,-38.188747, 145.107923
Yarrawonga Glass,(03) 5743 2444,,info@yarrawongaglass.com.au,122 Belmore St,VIC,Yarrawonga,3730,-36.013807, 146.005014
Yencken -Gale Glass Pty Ltd,(03) 5821 5211,,admin@yenckengaleglass.com.au,22 Callister St,VIC,Shepparton,3630,-36.38611, 145.41491
York Glass,(03) 5022 2555,,yorkglass@yorkglass.com.au,21 Eleventh St,VIC,Mildura,3500,-34.20467, 142.17444
Zagag Glass,(03) 9528 3011,,,633 Glenhuntly Rd,VIC,Caulfield,3162,-37.885817, 145.015761
AAAAABClear Vision,(08) 9248 1088,,,1910 Beach Rd, WA,Malag,6090,-31.854109, 115.884197
Absolute Glass Repairs,1300 551 430,,glassandglazingperth@gmail.com,,,,,-31.9311377, 115.8930768
Affordable Glass &amp; Aluminium,0433 339 360,,michaelcapper1@hotmail.com,,,,,-31.8840504, 115.9540026
Assegai Glass Splashbacks,,,,,,,,-32.05208667, 115.88857609
A AAAGraffiti Shield,(08) 9317 4902,,,,,,,
AA Clearview Glass and Aluminium,0412 902 117,,clearviewgls@optusnet.com.au,,,,,-31.8954664, 115.8775631
A Beaut 24 HR Glass Emergency,(08) 9317 4747,,,70 Norma Rd, WA,Myare,6154,-32.03869, 115.82229
Able Glass &amp; Glazing,(08) 9302 2238,,,Unit 1/ 10 Endeavour Way, WA,Wangar,6065,-31.80113, 115.83208
Absolute Glass,1300 551 430,,,,,,,
Abson Glass &amp; Glazing,0429 888 921,,,1505 Bunning Rd, WA,Mt Helen,6082,-31.854166, 116.206537
Action Glass &amp; Aluminium,(08) 9249 2429,,davem@actionglass.com.au,6 Parkinson Lane, WA,Kardiny,6163,-32.061596, 115.804235
Advantage Glass,(08) 9249 6656,,sales@advantageglass.net.au,2 46 Denninup Way, WA,Malag,6090,-31.847753, 115.888397
A Glass Act,(08) 9337 9542,,,,,,,-32.062153, 115.7809965
Alcom Fabrications,(08) 9303 9870,,,64 Christable Way, WA,Landsdal,6065,-31.801528, 115.853535
All Aussie Aluminium &amp; Glass,(08) 9309 5880,,younis_sayed@hotmail.com,,,,,
Amity Glass &amp; Glazing,0429 426 909,,,65 Adelaide St, WA,Milpar,6330,-34.983457, 117.86174
An Australian Glass Company,0458 223 330,,,,,,,-31.7074574, 115.7810238
AP Glass,0434 510 850,,,,,,,-32.1106515, 115.8652203
Augusta &amp; Districts - Glass &amp; Glazing,(08) 9758 0948,,augustaglass@bigpond.com,Unit 3, Lot 616 Brindley Street, WA,August,6290,-34.31618, 115.14724
Australind Glass Company,(08) 9725 9413,,jaynicky@bigpond.net.au,24 Sweny Dr, WA,Australin,6233,-33.278281, 115.745681
Auxin Glass and Mirror Wholesale,(08) 9494 1703,,,2/ 38 Discovery Dr, WA,Bibra Lak,6163,-32.10072, 115.812837
Avanti Glass and Aluminium,(08) 9418 4744,,mail@avanti.com.au,24 Port Kembla Dr, WA,Bibra Lak,6163,-32.097802, 115.800356
Avon Valley Glass,(08) 9622 7762,,avgglass@bigpond.com,101 Old York Rd, WA,Northa,6401,-31.649561, 116.686557
A Ellenbrook Glass &amp; Showerscreens,0418 912 525,,ellenbrook.glass@bigpond.com,Unit 4/20 Comserv Loop, WA,Ellenbroo,6069,-31.777598, 115.968042
Artistic Glass Frosting,(08) 9851 1270,,,34 Mount Barker St, WA,Mt Barke,6324,-34.633168, 117.661699
Award Glass &amp; Aluminium,0405 296 236,,,,,,,-31.9421237, 115.9393128
Balcatta Glass,(08) 9240 4422,,balcatta.glass@bigpond.com,Unit 1 / 188 Balcatta Rd Opp Bunnings, WA,Balcatt,6021,-31.86068, 115.81183
Beechboro Glass and Maitenance Service,0457 030 355,,meaney03@iinet.net.au,,,,,-31.8710202, 115.9450229
Broome Glass &amp; Windows,(08) 9192 5665,,,Cnr Hunter and Farrell Sts, WA,Broom,6725,-17.968941, 122.222433
Byford Glass,(08) 9497 9880,,,17 Dickens Rd, WA,Armadal,6112,-32.169073, 116.013364
Balingup Glass &amp; Leadlights,(08) 9764 3663,,,,,,,-33.8475188, 116.0574463
Balmain Glazing,(08) 9307 2675,,yorkywhites_42@hotmail.com,,,,,-31.7900944, 115.7522515
Bart Twigg,0424 024 916,,barttwiggglass@hotmail.com,,,,,-31.9002126, 116.0261434
Bee Glazing &amp; Windscreens,0431 220 067,,,19 Evans Pl, WA,Two Rock,6037,-31.50112, 115.5997
Ben's Glass,0487 014 313,,Ben@bensglass.com.au,,,,,-33.6499381, 115.344642
Betta Glass,(08) 9248 8859,,,Unit 2/ 355 Victoria Rd, WA,Malag,6090,-31.861129, 115.892565
Budget Glass,(08) 9459 7224,,budgetglass2@gmail.com,PO Box 40, WA,Maddingto,6109,-32.05261988, 115.99322022
Bunbury Aluminium Windows,(08) 9791 9737,,sales@bunburywindows.com.au,9 Stuart St, WA,Bunbur,6230,-33.334048, 115.641907
Bunbury City Glass,(08) 9726 0656,,glass@bunburycityglass.com.au,57 Halifax Dr, WA,Davenpor,6230,-33.365764, 115.674976
Bay Glass,(08) 9652 2009,,bayglass@bigpond.com,Unit 2/ 114 Doust St, WA,Jurien Ba,6516,-30.301431, 115.041567
Bunbury Glass,(08) 9791 9917,,sales@bunburyglass.com.au,109 Forrest Ave, WA,South Bunbur,6230,-33.342645, 115.653169
Byford Glass &amp; Windscreens,(08) 9497 9880,,,,,,,-32.1521033, 116.0147678
Cable Beach Glass &amp; Aluminium,(08) 9192 2168,,sales@glasscokimberley.com.au,20 Archer St, WA,Minyir,6725,-17.981945, 122.205546
Challenge Glass,0418 959 623,,,2 Harvey Cl, WA,Gosnell,6110,-32.087451, 115.981569
Classic Glass &amp; Glazing,(08) 9417 1282,,,Unit 4/ 8 Poletti Rd, WA,Cockbur,6164,-32.122811, 115.847266
Commercial Glass &amp; Aluminium,(08) 9377 3633,,,29 Moojebing St, WA,Bayswate,6053,-31.919848, 115.933772
Canning Vale Glass,(08) 9417 5582,,,Unit 3/ 30 Biscayne Way, WA,Jandako,6164,-32.12313, 115.87235
Cape to Cape Glass,(08) 9755 3774,,office@capetocapeglass.com.au,14A Griffin Dr, WA,Dunsboroug,6281,-33.632837, 115.116111
Choice Glass,0403 934 992,,,Unit 2 36 Comserve Loop, WA,Ellenbroo,6069,-31.776663, 115.968313
CK 24HR Glass Repairs,0408 674 080,,,PO Box 89, WA,Ballajur,6066,-31.8385574, 115.8962586
Clearguard Glass &amp; Film Service,0421 110 064,,,,,,,-32.0434869, 115.9432849
Cockburn Glass &amp; Glazing,(08) 9417 3505,,cockburnglass@optusnet.com.au,Unit 3/ 12 Hammond Rd, WA,Cockburn Centra,6164,-32.119722, 115.839599
Carol Bibby Leadlight,0409 889 690,,c_bibby@bigpond.net.au,,,,,-33.6499381, 115.344642
Cut price glass products,0410 335 421,,cutpriceglas@gmail.com,72 Beasley Rd, WA,Leemin,6149,-32.073904, 115.878488
Davey Glass,0412 943 079,,,4/ 52 Frobisher St, WA,Osborne Par,6017,-31.908978, 115.819954
Dependable Glass,(08) 9455 3069,,manager@dependableglass.com.au,,,,,
Diverse Glazing Group,(08) 9581 6444,,enquiry@diverseglazinggroup.com.au,Unit 1 57 Gordon Rd, WA,Greenfield,6210,-32.511336, 115.749696
Double Glazing Australasia,(08) 9272 3535,,,3 Chalkley Pl, WA,Bayswate,6053,-31.90149, 115.9198
David The Glazier,0429 844 847,,,,,,,-32.327272, 115.7590969
DEZIGNFORM,0419 699 655,,,54 Sattelberg Rb, WA,Dianell,6059,-31.8954664, 115.8775631
Domain Aluminium &amp; Glazing,,,sales@domainglass.com.au,7/101 Winton Road, Joondalup 6027, WA,Joondalu,6027,-31.742988, 115.759204
Deluxe Glass,0429 307 443,,dean@deluxeglass.com.au,,,,,-31.8527056, 115.8813443
Direct Glass,(08) 9302 6617,,enquiries@directglass.com.au,30 Fortitude Bvd, WA,Gnangar,6077,-31.790666, 115.857607
Donnybrook Glass,0419 192 129,,,Unit 1/ 25 South Western Hwy, WA,Donnybroo,6239,-33.573489, 115.823734
Doubleview Glass Repair,0413 772 401,,,Unit 3 5 Cullen St Bayswater, Wa 6053, WA,Bayswate,6053,-31.908966, 115.92124
Equipped Glass &amp; Glazing,0432 392 734,,,9 Beautiful Rd, WA,Banksia Grov,6031,-31.690377, 115.815024
Ferguson Glass Supplies,0427 957 101,,,,,,,-33.3274145, 115.6360927
Floreat Glass,(08) 9383 9334,,,,,,,-31.9399832, 115.7928811
Fremantle Glass Pty Ltd,(08) 9335 2545,,sales@fremantleglass.com.au,149 South Tce, WA,Fremantl,6160,-32.062963, 115.752172
First Glass,0417 088 815,,,,,,,-31.9551018, 115.9111323
Freshwater Glass,0418 944 590,,,,,,,-32.0398349, 115.8168746
General Glass,(08) 9459 1181,,general.glass@bigpond.com.au,,,,,-32.05261988, 115.99322022
Glass Decor Australia,1800 100 718,,,143 Balcatta Rd, WA,Balcatt,6021,-31.85943, 115.80409
Glass Plus,0419 777 001,,glasspluswa@gmail.com,,,,,
Glazewell,(08) 9385 5000,,enquiry@glazewell.com.au,,,,,-31.7903838, 115.8197973
Geographe Glass Co,(08) 9753 3623,,,433 Tuart Dr, WA,Busselto,6280,-33.601679, 115.49327
Geraldton Glass Service,0438 213 290,,geraldtonglass@bigpond.com,,,,,-28.7730463, 114.6112332
Geraldton Security Doors,0438 213 290,,geraldtonglass@bigpond.com,87 Pass St, WA,Wonthell,6530,-28.771206, 114.62629
Glass100,1800 720 132,,sales@glass100.com.au,,,,,-31.95285358, 115.85731416
Glass 4 Mandurah,1800 066 494,,,Unit 1 5 Delmont Pl, WA,Greenfield,6210,-32.5129, 115.75113
Glass Block Constructions,(08) 9248 8580,,,777 Marshall Rd, WA,Malag,6090,-31.857133, 115.898508
Glasscapes,(08) 9302 2425,,,PO Box 1829, WA,Wangara D,6947,-31.7903838, 115.8197973
Glass Doctor,(08) 9249 1579,,,Unit 21/ 248 Victoria Rd, WA,Malag,6090,-31.861821, 115.893618
Glass Fusion,(08) 9467 2610,,,74 Ballymote Gdns, WA,Ridgewoo,6030,-31.655675, 115.72168
Glass Network Australia,1800 005 004,,,,,,,-31.7903838, 115.8197973
Glass Perth,0439 205 983,,glassperthwa@gmail.com,,,,,-31.95285358, 115.85731416
Glass Processing Australia,(08) 9302 4336,,sales@glassprocessing.com.au,56 Triumph Ave, WA,Wangar,6065,-31.794776, 115.832656
Glass Suppliers (Albany),(08) 9841 7555,,glasssuppliers@westnet.com.au,27 Minna St, WA,Alban,6330,-35.01483, 117.881176
Glass Surface Coatings Pty Ltd,(08) 9493 0200,,gscwa@live.com.au,Unit 1 4 Gary Rd, WA,Maddingto,6109,-32.04135, 115.9889
Glass Technology,0417 187 286,,,,,,,-31.8182533, 115.8209416
Glass Workx,(08) 9443 8322,,enquiries@glassworkx.com.au,4 Powell St, WA,Osborne Par,6017,-31.91038, 115.82707
Glass Zone,0435 212 804,,glasszone@gmail.com,,,,,-31.6531151, 115.7136918
Glazeit,0417 917 181,,,,,,,-31.6721364, 115.707312
Glazing Vision,1300 349 944,,colin@glazingvision.com.au,47B Solomon Rd, WA,Jandako,6164,-32.12384, 115.8658
Goldcrest Consolidated,(08) 9313 4109,,goldcrest@iinet.net.au,9 Thurles Ct, WA,Waterfor,6152,-32.015359, 115.884073
Golden Glass,(08) 9733 1010,,goldenglass1@bigpond.com,10 South West Hwy, WA,Waroon,6215,-32.846103, 115.9227165
Goldfields Glass,(08) 9022 3042,,office@goldfieldsglass.com.au,162 Hay St, WA,Kalgoorli,6430,-30.750892, 121.466019
Gosnells Glass &amp; Glazing,(08) 9452 0788,,,,,,,-32.08318663, 115.99556222
