BUSINESS NAME, PHONE, WEB, EMAIL, STREET, SUBURB, STATE, POSTCODE, GPS LATITUDE, GPS LONGITUDE
Ivo Cabinet Consultants Pty Ltd,(08) 9345 3074,,,18 Gibberd Rd, WA,Balcatt,6021,-31.865143, 115.811952
Ilacqua Cabinets,(08) 9725 7774,,,7 Clifford St, WA,Bunbur,6230,-33.36022, 115.67455
International Cabinets,(08) 9240 9000,,lloydr@internationalcabinets.com.au,,,,,-31.8748932, 115.8283884
Ital Cabinets,(08) 9303 9106,,,78 Christable Way, WA,Landsdal,6065,-31.801641, 115.855583
Ivo Industries Cabinet Works,(08) 9244 4779,,ivoindustries@bigpond.com,Unit 8/ 42 Collingwood St, WA,Osborne Par,6017,-31.903474, 115.815151
Jworks,0467 733 977,,jworks@optusnet.com.au,,,,,-31.8108403, 115.769266
Kustom Interiors,0407 088 579,,info@kustominteriors.com.au,Unit 2 / 21 Prestige Parade, WA,Wangar,6065,-31.796225, 115.846281
Lockyear Cabinets,(08) 9250 1434,,,Unit 7/ 15 Elmsfield Rd, WA,Midval,6056,-31.89262, 116.03419
MacArthur Cabinet Works,(08) 9294 1002,,,3070 Helena Valley Rd, WA,Helena Valle,6056,-31.923628, 116.042988
Ming Carpentry &amp; Cabinet,0417 989 669,,,,,,,-31.8414719, 115.8600455
Mosedale's Cabinets,(08) 9964 6787,,,1/ 16 Box St, WA,Geraldto,6530,-28.74989, 114.63095
MRM Joinery,0423 204 326,,mrmjoinery@gmail.com,,,,,-31.7518972, 115.8038965
Margaret River Cabinets &amp; Joinery,(08) 9757 3656,,,Lot 189 Auger Way, WA,Margaret Rive,6285,-33.965637, 115.06963255
Modern Office Cabinets,0433 323 509,,,,,,,-32.0927293, 115.8407007
MRM Cabinet &amp; Carpentry,(08) 9406 8767,,mrmcabinetmaker@gmail.com,227 Franklin Rd, WA,Wannero,6065,-31.738115, 115.828634
Metric Cabinets &amp; Interiors,0433 823 741,,metriccabinets@gmail.com,,,,,-31.7903838, 115.8197973
Modular Kitchens,(08) 9244 1890,,wastone@westnet.com.au,Unit 4 14 Sundercombe St, WA,Osborne Par,6017,-31.90467, 115.81358
M &amp; S Cabinet Makers,(08) 9725 7943,,mscabinetmakers@bigpond.com.au,2/ 8 Stokes Way, WA,Davenpor,6230,-33.363602, 115.680099
Norm's Cabinets &amp; Tiles,(08) 9071 3453,,,2 Gilpin St, WA,Esperanc,6450,-33.841277, 121.888258
Orange Grove Cabinet Makers,(08) 9452 1779,,,226 Maddington Rd, WA,Maddingto,6109,-32.039394, 116.008033
P &amp; A Cabinets,0412 940 903,,,,,,,-31.7747793, 115.8656521
Peel Cabinets,(08) 9531 3258,,kitchens@peelcabinets.com.au,11 Harries Way (Units 1 and 2), WA,Pinjarr,6208,-32.614253, 115.849016
Picton Cabinets,0419 193 790,,pictoncabinets@bigpond.com,,,,,-33.310396, 115.705785
Prime Cabinets,(08) 6305 0348,,,Unit 2/ 68 Callaway St, WA,Wangar,6065,-31.792878, 115.843689
Paradia Cabinets,(08) 6102 7699,,,Unit 1 21 Kewdale Rd, WA,Welshpoo,6106,-31.9921, 115.94621
Paramount Cabinet,(08) 9592 1626,,,Unit 1 20 Hurrell Way, WA,Rockingha,6168,-32.27421, 115.75591
Park Avenue Cabinets,(08) 9493 2266,,,Unit 6/ 3 Ryelane St, WA,Maddingto,6109,-32.04364, 115.98954
Peter Ferrari Furniture &amp; Cabinetmakers,(08) 9459 6029,,peter@ferrarifurniture.com,12 Orchard Rd, WA,Maddingto,6109,-32.034813, 115.998375
Petgia Cabinets,(08) 9303 9496,,cabinets@petgia.com.au,Unit 2 29 Competition Way, WA,Wangar,6065,-31.790134, 115.842124
Petko Furniture &amp; Cabinet Works,(08) 9418 6558,,,Unit 2/ 16 Salpietro St, WA,Bibra Lak,6163,-32.11355, 115.79605
Pinoy Cabinets Pty Ltd,(08) 9417 8817,,,4/ 49 Biscayne Way, WA,Jandako,6164,-32.124502, 115.872337
Precise Carpentry Service,(08) 9888 1154,,,38 Henry St, WA,Wickepi,6370,-32.78501, 117.49698
PRECISION CABINET MAKERS PTY LTD &amp; THE TRUSTEE FOR J A &amp; L M SCHOOF FAMILY TRUST &amp; The trustee for M &amp; S Schoof Family Trust,(08) 9495 3500,,,30 Gillam Dr, WA,Kelmscot,6111,-32.128924, 116.007071
P.S. Chester &amp; Son,(08) 9921 1459,,leannebarndon@pschester.com.au,1 Alexander St, WA,Utakarr,6530,-28.777858, 114.645606
Pav's Designer Cabinets,0411 223 948,,,Unit 4/ 12 Attwell St, WA,Landsdal,6065,-31.79944, 115.84816
Phoenix Cabinets,(08) 9071 3720,,,Lot 8/ Barook Rd, WA,Esperanc,6450,-33.84314, 121.89581
Premier Cabinet Doors,(08) 9399 6029,,,17 Byron Rd, WA,Armadal,6112,-32.169685, 116.01027
Quick Fit Kitchens,0458 254 085,,quickfitkitchens@hotmail.com,Unit 7 22 Forward St, WA,Welshpoo,6106,-31.992438, 115.917692
Quintrex Cabinets,(08) 9091 8077,,,243 Dugan St, WA,Kalgoorli,6430,-30.756479, 121.459099
Rural Cabinets,0419 610 920,,,,,,,-31.5499974, 116.4677575
Santer Interiors,(08) 6161 5959,,neil@santerinteriors.com.au,43 George St, WA,Midlan,6056,-31.883139, 116.008291
SoftClose Design,0481 554 235,,softclose@outlook.com,Unit 5/ 41 Reserve Dr, WA,Mandura,6210,-32.516055, 115.743708
South Fremantle Cabinet Makers,(08) 9494 1578,,,9B Morse Rd, WA,Bibra Lak,6163,-32.113828, 115.799657
Stylewise Custom Cabinets,(08) 9472 1221,,,Unit 3/ 96 Briggs St, WA,Welshpoo,6106,-31.98438, 115.92865
Sean'S Cabinets,0459 481 603,,seanynye@hotmail.com,,,,,-32.5475271, 115.6998303
Shepherd Craft Furniture,(08) 9244 9400,,,Unit 4/ 5 Pearson Way, WA,Osborne Par,6017,-31.9082, 115.8018
Simply Cabinets,(08) 9755 8111,,simplycabinets@bigpond.com,19A Burler Dr, WA,Vass,6280,-33.679412, 115.233607
Somerville Cabinets,(08) 9091 2788,,somervillecabinets@bigpond.com,,,,,
South Coogee Joinery,(08) 9418 1748,,southcoogeejoinery@bigpond.com,37 Wellard St, WA,Bibra Lak,6163,-32.111325, 115.801243
South East Cabinet Makers,(08) 9881 2072,,,Lot 10 Graham Rd, WA,Narrogi,6312,-32.94959, 117.16946
Squibb Carpentry &amp; Cabinets,0419 215 189,,peter@squibbcarpentry.com.au,142 Beaufort St, WA,Katannin,6317,-33.698802, 117.55876
Straitline Cabinets,0411 441 560,,straitlinecabinets@outlook.com,Unit 5 15 Mummery Cres, WA,East Bunbur,6230,-33.337996, 115.652971
Streamline Cabinets,(08) 9248 6248,,,Unit 5 36 Irvine Dr, WA,Malag,6090,-31.85808, 115.88634
Subiaco Furniture Factory,(08) 9381 6098,,,7 Forrest St, WA,Subiac,6008,-31.948128, 115.821943
Superior Kitchens &amp; Stone,(08) 9841 3122,,,,,,,-35.0146485, 117.8987432
Swan Valley Cabinets,0417 946 596,,bradpittaway@bigpond.com,309 Oakover Rd, WA,Herne Hil,6056,-31.844347, 116.048942
SK Cabinets,0430 456 055,,sk_cabinets@bigpond.com,Unit 1 11A Chullora Bend, WA,Jandako,6164,-32.123695, 115.865536
Southern Cross Kitchens,0438 994 866,,sckitchens@bigpond.com,Unit 6 / 10 Gillam Dr, WA,Kelmscot,6111,-32.13053, 116.008954
Style side Cabinets,0422 324 079,,,,,,,-31.6635553, 116.03695495
Symmetry Cabinets,(08) 9244 4725,,,Unit 12/ 93 Hector St, WA,Osborne Par,6017,-31.90189, 115.81857
Terry Leeder Cabinets,0418 916 967,,,,,,,-33.3274145, 115.6360927
The Woodbridge Cabinet Co.,0424 866 681,,nick@woodbridgecabinetco.com.au,,,,,
Timeless Elegance,0401 543 392,,,,,,,-31.9629593, 115.9346856
TQ Kitchen &amp; Bathroom,(08) 9417 7362,,,Unit 6/ 41 Biscayne Way, WA,Jandako,6164,-32.123688, 115.873497
The Cabinet Factory,(08) 9584 2392,,cabinetfactory@bigpond.com,Unit 4 6 Thornborough Rd, WA,Mandura,6210,-32.512477, 115.753062
Tiling Solutions W.A.,0416 976 489,,,,,,,-32.0438633, 115.7993915
TnT Cabinets,0410 893 661,,tristan@tntcabinets.com.au,Unit 4 14 Keates Rd, WA,Armadal,6112,-32.170843, 116.012538
The Kitchen Factory,(08) 9209 2234,,,,,,,-31.8527056, 115.8813443
TimberWise Cabinets,0418 936 668,,,Unit 6 / 35 Reserve Dr, WA,Mandura,6210,-32.517835, 115.743551
Top Shelf Cabinets &amp; Woodworking,(08) 9248 9400,,,Unit 1/ 272 Camboon Rd, WA,Malag,6090,-31.856466, 115.887535
Trueform Postforming,0438 045 317,,trueform6@bigpond.com,5/83 Motivation Dr, WA,Wangar,6065,-31.79269, 115.83642
U &amp; I Design Furniture P/L,(08) 9274 2709,,,17 Clayton St, WA,Bellevu,6056,-31.898239, 116.018671
Ultimate Design Furnishings,(08) 9455 3293,,,unit 1/43 Tulloch Way, WA,Canning Val,6155,-32.06333, 115.934205
Ultracut CNC,(08) 9302 2850,,,35 Furniss Rd, WA,Darc,6065,-31.805135, 115.844588
Unity Cabinets,0400 022 660,,sales@unitycabinets.com,Unit 1/ 172 Greenlands Rd, WA,Pinjarr,6208,-32.64021, 115.849629
Vagnoni Cabinets,(08) 9409 8766,,info@vagnonicabinets.com.au,Unit 5/ 44 Prindiville Dr, WA,Wangar,6065,-31.79101, 115.82415
Vinyl Tech Doors &amp; Cabinet Systems,0402 773 611,,adam@vinyl-tech.com.au,20 Mordaunt Cct, WA,Canning Val,6155,-32.07076, 115.909181
Woodworks Kitchen &amp; Furniture Design,0419 864 096,,gregus6395@gmail.com,,,,,-33.9916328, 116.8228502
Yanchep Cabinets,(08) 9561 5024,,,6 Glenrothes Crst, WA,Yanche,6035,-31.54479, 115.64104
Zooby Cabinets Pty Ltd,(08) 9140 1500,,zoobycabinets@bigpond.com,12 Munda Way, WA,Wedgefiel,6721,-20.379332, 118.58971

